22/04/2022 20:14:16	MOEDER JÄGER	add	1
22/04/2022 20:14:16	MOEDER JÄGER	add	1
22/04/2022 20:14:18	MOEDER JÄGER	add	1
22/04/2022 20:14:19	FC WAFFEL	add	1
22/04/2022 20:14:19	FC WAFFEL	add	1
22/04/2022 20:14:20	FC WAFFEL	add	11
22/04/2022 20:14:20	FC WAFFEL	add	11
22/04/2022 20:14:21	FC WAFFEL	delete	11
22/04/2022 20:14:22	FC WAFFEL	delete	11
22/04/2022 20:14:22	FC WAFFEL	delete	1
22/04/2022 20:14:22	FC WAFFEL	delete	1
22/04/2022 20:14:23	MOEDER JÄGER	delete	1
22/04/2022 20:14:23	MOEDER JÄGER	delete	1
22/04/2022 20:14:24	MOEDER JÄGER	delete	1
22/04/2022 20:32:47	MOEDER JÄGER	delete	11
22/04/2022 20:32:47	MOEDER JÄGER	delete	11
22/04/2022 20:32:48	MOEDER JÄGER	delete	11
22/04/2022 20:32:48	MOEDER JÄGER	delete	11
22/04/2022 20:32:48	MOEDER JÄGER	delete	11
22/04/2022 20:32:48	MOEDER JÄGER	delete	11
22/04/2022 20:32:48	MOEDER JÄGER	delete	11
22/04/2022 20:32:48	MOEDER JÄGER	delete	11
22/04/2022 20:32:48	MOEDER JÄGER	delete	11
22/04/2022 20:32:49	MOEDER JÄGER	delete	11
22/04/2022 20:32:49	MOEDER JÄGER	delete	11
22/04/2022 20:32:49	MOEDER JÄGER	delete	11
22/04/2022 20:32:49	MOEDER JÄGER	delete	11
22/04/2022 20:32:50	MOEDER JÄGER	delete	1
22/04/2022 20:32:50	MOEDER JÄGER	delete	1
22/04/2022 20:33:05	MOEDER JÄGER	add	11
22/04/2022 20:33:05	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:06	MOEDER JÄGER	add	11
22/04/2022 20:33:07	MOEDER JÄGER	add	11
22/04/2022 20:33:07	MOEDER JÄGER	add	11
22/04/2022 20:33:07	MOEDER JÄGER	add	11
22/04/2022 20:33:07	MOEDER JÄGER	add	11
22/04/2022 20:33:07	MOEDER JÄGER	add	11
22/04/2022 20:33:07	MOEDER JÄGER	add	11
22/04/2022 20:33:09	MOEDER JÄGER	delete	11
22/04/2022 20:33:10	MOEDER JÄGER	delete	11
22/04/2022 20:33:10	MOEDER JÄGER	delete	11
22/04/2022 20:33:12	MOEDER JÄGER	add	1
22/04/2022 20:33:12	MOEDER JÄGER	add	1
22/04/2022 20:50:49	DE HOEVE	add	11
22/04/2022 20:50:49	DE HOEVE	add	11
22/04/2022 20:50:49	DE HOEVE	add	11
22/04/2022 20:50:54	PORCHERIE	add	11
22/04/2022 20:50:55	PORCHERIE	add	1
23/04/2022 8:59:36	DE HOEVE	delete	1
23/04/2022 8:59:37	DE HOEVE	delete	1
23/04/2022 8:59:37	DE HOEVE	delete	1
23/04/2022 8:59:38	DE HOEVE	delete	11
23/04/2022 8:59:38	DE HOEVE	delete	11
23/04/2022 8:59:39	DE HOEVE	delete	11
23/04/2022 8:59:44	DE HOEVE	add	11
23/04/2022 8:59:48	DE HOEVE	delete	11
23/04/2022 8:59:49	DE HOEVE	delete	1
23/04/2022 8:59:50	DE HOEVE	add	1
23/04/2022 8:59:50	DE HOEVE	add	1
23/04/2022 8:59:51	DE HOEVE	add	1
23/04/2022 8:59:51	DE HOEVE	add	1
23/04/2022 8:59:54	PORCHERIE	delete	11
23/04/2022 8:59:54	PORCHERIE	delete	1
23/04/2022 9:33:30	ALLE DAMES	add	1
23/04/2022 9:33:30	ALLE DAMES	add	1
23/04/2022 9:33:31	ALLE DAMES	add	1
23/04/2022 9:33:31	ALLE DAMES	add	1
23/04/2022 9:44:36	DE VROLIJKE FIETSERS	add	11
23/04/2022 9:51:03	FC WAFFEL	add	11
23/04/2022 9:51:04	FC WAFFEL	add	1
23/04/2022 9:53:17	BAILA BAILA	add	1
23/04/2022 9:53:18	BAILA BAILA	add	1
23/04/2022 9:53:18	BAILA BAILA	add	1
23/04/2022 9:53:19	BAILA BAILA	add	1
23/04/2022 9:53:19	BAILA BAILA	add	1
23/04/2022 9:54:32	FC HORSECOCK	add	11
23/04/2022 9:56:37	DE HOEVE	add	1
23/04/2022 9:57:47	DIEUDONNE FANCLUB	add	11
23/04/2022 9:57:47	DIEUDONNE FANCLUB	add	11
23/04/2022 10:00:05	LIDL FC	add	1
23/04/2022 10:00:05	LIDL FC	add	1
23/04/2022 10:00:06	LIDL FC	add	1
23/04/2022 10:07:40	DE HOEVE	add	1
23/04/2022 10:10:09	FC HORSECOCK	add	11
23/04/2022 10:10:11	FC HORSECOCK	add	11
23/04/2022 10:13:05	PROJECT 0 - AMPE (POA)	add	1
23/04/2022 10:13:31	PROJECT 0 - AMPE (POA)	add	1
23/04/2022 10:14:43	PORCHERIE	add	11
23/04/2022 10:15:37	BAILA BAILA	add	1
23/04/2022 10:15:38	BAILA BAILA	add	1
23/04/2022 10:15:38	BAILA BAILA	add	1
23/04/2022 10:15:39	BAILA BAILA	add	1
23/04/2022 10:15:39	BAILA BAILA	add	1
23/04/2022 10:15:39	BAILA BAILA	add	1
23/04/2022 10:16:55	POTTERGEM	add	1
23/04/2022 10:16:55	POTTERGEM	add	1
23/04/2022 10:16:55	POTTERGEM	add	1
23/04/2022 10:16:56	POTTERGEM	add	1
23/04/2022 10:16:56	POTTERGEM	add	1
23/04/2022 10:16:56	POTTERGEM	add	1
23/04/2022 10:19:26	BIERFIETS	add	11
23/04/2022 10:20:45	ALLE DAMES	add	1
23/04/2022 10:20:46	ALLE DAMES	add	1
23/04/2022 10:20:49	ALLE DAMES	add	1
23/04/2022 10:20:49	ALLE DAMES	add	1
23/04/2022 10:21:01	BIERFIETS	add	11
23/04/2022 10:22:16	ALLE DAMES	add	1
23/04/2022 10:22:16	ALLE DAMES	add	1
23/04/2022 10:22:16	ALLE DAMES	add	1
23/04/2022 10:22:17	ALLE DAMES	add	1
23/04/2022 10:22:17	ALLE DAMES	add	1
23/04/2022 10:22:17	ALLE DAMES	add	1
23/04/2022 10:22:18	ALLE DAMES	add	1
23/04/2022 10:22:58	FC WAFFEL	add	11
23/04/2022 10:22:58	FC WAFFEL	add	1
23/04/2022 10:24:39	ESTEE VV	add	11
23/04/2022 10:27:11	LIDL FC	add	11
23/04/2022 10:33:11	BIERFIETS	add	11
23/04/2022 10:34:16	FC HORSECOCK	add	11
23/04/2022 10:34:17	FC HORSECOCK	add	11
23/04/2022 10:36:59	FC HORSECOCK	add	11
23/04/2022 10:36:59	FC HORSECOCK	add	11
23/04/2022 10:37:06	FC WAFFEL	add	1
23/04/2022 10:37:06	FC WAFFEL	add	1
23/04/2022 10:37:21	DE HOEVE	add	1
23/04/2022 10:37:22	DE HOEVE	add	1
23/04/2022 10:37:22	DE HOEVE	add	1
23/04/2022 10:37:23	DE HOEVE	add	1
23/04/2022 10:37:24	DE HOEVE	add	1
23/04/2022 10:37:25	DE HOEVE	add	1
23/04/2022 10:37:36	ALLE DAMES	add	11
23/04/2022 10:38:57	BIERFIETS	add	11
23/04/2022 10:38:57	BIERFIETS	add	11
23/04/2022 10:40:35	DE POTTENSTAMPERS	add	11
23/04/2022 10:40:39	DE POTTENSTAMPERS	delete	11
23/04/2022 10:40:42	DIEUDONNE FANCLUB	delete	1
23/04/2022 10:40:45	DIEUDONNE FANCLUB	add	1
23/04/2022 10:40:47	DIEUDONNE FANCLUB	add	11
23/04/2022 10:41:41	SAMUEL ETO'VENAARS	add	1
23/04/2022 10:41:41	SAMUEL ETO'VENAARS	add	1
23/04/2022 10:41:42	SAMUEL ETO'VENAARS	add	1
23/04/2022 10:41:42	SAMUEL ETO'VENAARS	add	1
23/04/2022 10:41:42	SAMUEL ETO'VENAARS	add	1
23/04/2022 10:41:43	SAMUEL ETO'VENAARS	add	1
23/04/2022 10:43:28	BAILA BAILA	add	1
23/04/2022 10:43:29	BAILA BAILA	add	1
23/04/2022 10:43:30	BAILA BAILA	add	1
23/04/2022 10:43:30	BAILA BAILA	add	1
23/04/2022 10:43:31	BAILA BAILA	add	1
23/04/2022 10:43:31	BAILA BAILA	add	1
23/04/2022 10:44:07	LIDL FC	add	11
23/04/2022 10:45:02	DEL-SPORT JUNIORS	add	1
23/04/2022 10:45:02	DEL-SPORT JUNIORS	add	1
23/04/2022 10:45:03	DEL-SPORT JUNIORS	add	1
23/04/2022 10:45:03	DEL-SPORT JUNIORS	add	1
23/04/2022 10:45:04	DEL-SPORT JUNIORS	add	1
23/04/2022 10:46:24	PPTA	add	11
23/04/2022 10:47:18	PPTA	add	1
23/04/2022 10:47:18	PPTA	add	1
23/04/2022 10:47:19	PPTA	add	1
23/04/2022 10:47:19	PPTA	add	1
23/04/2022 10:47:19	PPTA	add	1
23/04/2022 10:47:19	PPTA	add	1
23/04/2022 10:47:31	ESTEE VV	add	11
23/04/2022 10:56:19	DE VROLIJKE FIETSERS	add	11
23/04/2022 10:56:52	LIDL FC	add	11
23/04/2022 10:57:27	DIEUDONNE FANCLUB	add	11
23/04/2022 11:00:21	POTTERGEM	add	1
23/04/2022 11:00:21	POTTERGEM	add	1
23/04/2022 11:00:21	POTTERGEM	add	1
23/04/2022 11:00:22	POTTERGEM	add	1
23/04/2022 11:00:22	POTTERGEM	add	1
23/04/2022 11:00:22	POTTERGEM	add	1
23/04/2022 11:00:44	MOEDER JÄGER	add	11
23/04/2022 11:00:57	PORCHERIE	add	11
23/04/2022 11:01:38	FC WAFFEL	add	11
23/04/2022 11:01:56	PORCHERIE	add	11
23/04/2022 11:02:51	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:02:52	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:02:52	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:02:52	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:02:53	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:02:53	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:03:49	PROJECT 0 - AMPE (POA)	add	11
23/04/2022 11:05:15	DE HOEVE	add	11
23/04/2022 11:06:36	DEL-SPORT JUNIORS	add	1
23/04/2022 11:06:36	DEL-SPORT JUNIORS	add	1
23/04/2022 11:06:37	DEL-SPORT JUNIORS	add	1
23/04/2022 11:06:37	DEL-SPORT JUNIORS	add	1
23/04/2022 11:06:38	DEL-SPORT JUNIORS	add	1
23/04/2022 11:06:38	DEL-SPORT JUNIORS	add	1
23/04/2022 11:06:38	DEL-SPORT JUNIORS	add	1
23/04/2022 11:09:32	DE HOEVE	add	1
23/04/2022 11:09:37	FC WAFFEL	add	1
23/04/2022 11:11:33	LIDL FC	add	11
23/04/2022 11:11:57	FSC EMRATA	add	1
23/04/2022 11:11:58	FSC EMRATA	add	1
23/04/2022 11:12:34	DIEUDONNE FANCLUB	add	11
23/04/2022 11:13:25	FSC EMRATA	add	1
23/04/2022 11:13:26	FSC EMRATA	add	1
23/04/2022 11:15:04	PORCHERIE	add	11
23/04/2022 11:15:39	PORCHERIE	add	11
23/04/2022 11:17:29	DIEUDONNE FANCLUB	add	11
23/04/2022 11:17:30	DIEUDONNE FANCLUB	add	11
23/04/2022 11:19:13	DIEUDONNE FANCLUB	add	1
23/04/2022 11:19:16	DEL-SPORT JUNIORS	add	1
23/04/2022 11:19:17	DEL-SPORT JUNIORS	add	1
23/04/2022 11:19:17	DEL-SPORT JUNIORS	add	1
23/04/2022 11:20:26	FSC EMRATA	add	1
23/04/2022 11:20:27	FSC EMRATA	add	1
23/04/2022 11:23:33	FSC EMRATA	add	11
23/04/2022 11:23:49	ALLE DAMES	add	11
23/04/2022 11:24:51	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:24:51	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:24:52	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:24:52	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:24:53	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:24:53	SAMUEL ETO'VENAARS	add	1
23/04/2022 11:26:38	BIERFIETS	add	1
23/04/2022 11:26:39	BIERFIETS	add	1
23/04/2022 11:26:39	BIERFIETS	add	1
23/04/2022 11:26:40	BIERFIETS	add	1
23/04/2022 11:26:41	BIERFIETS	add	1
23/04/2022 11:27:38	BIERFIETS	add	1
23/04/2022 11:29:53	FC HORSECOCK	add	11
23/04/2022 11:29:53	FC HORSECOCK	add	11
23/04/2022 11:31:05	FSC EMRATA	add	1
23/04/2022 11:35:40	DEL-SPORT JUNIORS	add	1
23/04/2022 11:35:40	DEL-SPORT JUNIORS	add	1
23/04/2022 11:40:51	BIERFIETS	add	11
23/04/2022 11:41:40	POTTERGEM	add	1
23/04/2022 11:41:40	POTTERGEM	add	1
23/04/2022 11:41:41	POTTERGEM	add	1
23/04/2022 11:41:41	POTTERGEM	add	1
23/04/2022 11:41:42	POTTERGEM	add	1
23/04/2022 11:41:42	POTTERGEM	add	1
23/04/2022 11:42:25	LIDL FC	add	11
23/04/2022 11:43:20	DE VROLIJKE FIETSERS	add	11
23/04/2022 11:44:00	FC WAFFEL	add	11
23/04/2022 11:45:19	FC WAFFEL	add	11
23/04/2022 11:46:42	BAILA BAILA	add	1
23/04/2022 11:46:42	BAILA BAILA	add	1
23/04/2022 11:46:43	BAILA BAILA	add	1
23/04/2022 11:46:43	BAILA BAILA	add	1
23/04/2022 11:46:43	BAILA BAILA	add	1
23/04/2022 11:46:56	BIERFIETS	add	11
23/04/2022 11:47:50	PPTA	add	11
23/04/2022 11:50:08	FC WAFFEL	add	1
23/04/2022 11:54:11	DE HOEVE	add	1
23/04/2022 11:54:11	DE HOEVE	add	1
23/04/2022 11:57:09	DE HOEVE	add	11
23/04/2022 11:57:09	DE HOEVE	add	11
23/04/2022 11:57:10	DE HOEVE	add	11
23/04/2022 11:58:38	DEL-SPORT JUNIORS	add	11
23/04/2022 12:00:43	FC HORSECOCK	add	11
23/04/2022 12:00:43	FC HORSECOCK	add	11
23/04/2022 12:02:05	PORCHERIE	add	11
23/04/2022 12:02:39	BIERFIETS	add	11
23/04/2022 12:03:09	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:03:10	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:03:10	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:03:10	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:03:11	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:03:11	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:04:42	BIERFIETS	add	11
23/04/2022 12:04:54	PROJECT 0 - AMPE (POA)	add	11
23/04/2022 12:07:08	PORCHERIE	add	11
23/04/2022 12:07:42	PORCHERIE	add	1
23/04/2022 12:07:48	PORCHERIE	add	1
